inventory_id,warehouse_id,variant_id,available_quantity,reserved_quantity,allocated_quantity,backorder_quantity,reorder_level,reorder_quantity,safety_stock,incoming_quantity,average_daily_demand,inventory_status,last_restocked_at,next_expected_restock
INV-00364,WH-001,VAR-0364,106,49,49,0,50,150,30,100,18.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00365,WH-001,VAR-0365,343,12,12,0,50,150,30,100,28.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00366,WH-001,VAR-0366,352,22,22,0,50,150,30,100,21.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00367,WH-001,VAR-0367,316,19,19,0,50,150,30,50,17.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00368,WH-001,VAR-0368,235,15,15,0,50,150,30,50,8.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00369,WH-001,VAR-0369,422,38,38,0,50,150,30,100,19.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00370,WH-001,VAR-0370,372,20,20,0,50,150,30,100,16.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00371,WH-001,VAR-0371,204,34,34,0,50,150,30,100,25.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00372,WH-001,VAR-0372,106,24,24,0,25,60,15,20,8.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00373,WH-001,VAR-0373,102,15,15,0,25,60,15,20,5.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00374,WH-001,VAR-0374,91,17,17,0,25,60,15,40,4.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00375,WH-001,VAR-0375,129,24,24,0,25,60,15,20,5.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00376,WH-001,VAR-0376,94,9,9,0,25,60,15,40,5.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00377,WH-001,VAR-0377,103,17,17,0,25,60,15,20,7.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00378,WH-001,VAR-0378,140,7,7,0,25,60,15,40,6.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00379,WH-001,VAR-0379,102,15,15,0,25,60,15,20,7.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00380,WH-001,VAR-0380,126,21,21,0,25,60,15,20,7.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00381,WH-001,VAR-0381,74,21,21,0,25,60,15,40,3.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00382,WH-001,VAR-0382,59,10,10,0,25,60,15,20,5.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00383,WH-001,VAR-0383,118,20,20,0,25,60,15,20,4.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00384,WH-001,VAR-0384,37,9,9,0,25,60,15,20,5.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00385,WH-001,VAR-0385,120,8,8,0,25,60,15,20,7.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00386,WH-001,VAR-0386,132,24,24,0,25,60,15,20,7.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00387,WH-001,VAR-0387,39,10,10,0,25,60,15,20,8.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00388,WH-001,VAR-0388,118,24,24,0,25,60,15,20,8.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00389,WH-001,VAR-0389,25,18,18,0,25,60,15,40,7.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00390,WH-001,VAR-0390,50,19,19,0,25,60,15,40,8.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00391,WH-001,VAR-0391,120,19,19,0,25,60,15,20,6.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00392,WH-001,VAR-0392,59,20,20,0,25,60,15,20,5.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00393,WH-001,VAR-0393,93,19,19,0,25,60,15,40,8.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00394,WH-001,VAR-0394,119,17,17,0,25,60,15,40,9.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00395,WH-001,VAR-0395,124,11,11,0,25,60,15,20,9.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00396,WH-001,VAR-0396,26,25,25,0,25,60,15,40,9.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00397,WH-001,VAR-0397,90,8,8,0,25,60,15,20,5.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00398,WH-001,VAR-0398,117,10,10,0,25,60,15,40,6.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00399,WH-001,VAR-0399,85,9,9,0,25,60,15,40,3.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00400,WH-001,VAR-0400,136,12,12,0,25,60,15,40,9.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00401,WH-001,VAR-0401,139,5,5,0,25,60,15,40,3.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00402,WH-001,VAR-0402,84,16,16,0,25,60,15,20,5.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00403,WH-001,VAR-0403,30,16,16,0,25,60,15,20,3.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00404,WH-001,VAR-0404,139,8,8,0,25,60,15,40,8.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00405,WH-001,VAR-0405,37,6,6,0,25,60,15,40,9.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00406,WH-001,VAR-0406,80,9,9,0,25,60,15,40,6.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00407,WH-001,VAR-0407,20,7,7,0,25,60,15,20,4.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00408,WH-001,VAR-0408,126,9,9,0,25,60,15,40,3.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00409,WH-001,VAR-0409,56,12,12,0,25,60,15,40,3.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00410,WH-001,VAR-0410,50,18,18,0,25,60,15,40,3.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00411,WH-001,VAR-0411,127,20,20,0,25,60,15,20,7.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00412,WH-001,VAR-0412,93,12,12,0,25,60,15,20,5.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00413,WH-001,VAR-0413,20,24,24,0,25,60,15,40,4.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00414,WH-001,VAR-0414,73,10,10,0,25,60,15,20,6.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00415,WH-001,VAR-0415,66,7,7,0,25,60,15,20,5.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00416,WH-001,VAR-0416,80,6,6,0,25,60,15,40,9.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00417,WH-001,VAR-0417,52,5,5,0,25,60,15,40,8.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00418,WH-001,VAR-0418,64,12,12,0,25,60,15,20,8.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00419,WH-001,VAR-0419,114,15,15,0,25,60,15,20,3.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00420,WH-001,VAR-0420,89,15,15,0,25,60,15,20,8.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00421,WH-001,VAR-0421,107,19,19,0,25,60,15,40,7.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00422,WH-001,VAR-0422,123,9,9,0,25,60,15,20,8.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00423,WH-001,VAR-0423,140,19,19,0,25,60,15,20,5.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00424,WH-001,VAR-0424,25,11,11,0,25,60,15,20,5.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00425,WH-001,VAR-0425,59,21,21,0,25,60,15,40,9.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00426,WH-001,VAR-0426,89,20,20,0,25,60,15,40,3.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00427,WH-001,VAR-0427,102,11,11,0,25,60,15,40,5.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00428,WH-001,VAR-0428,119,6,6,0,25,60,15,40,4.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00429,WH-001,VAR-0429,122,16,16,0,25,60,15,40,9.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00430,WH-001,VAR-0430,115,19,19,0,25,60,15,40,5.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00431,WH-001,VAR-0431,43,20,20,0,25,60,15,40,5.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00432,WH-001,VAR-0432,122,21,21,0,25,60,15,40,8.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00433,WH-001,VAR-0433,113,18,18,0,25,60,15,20,6.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00434,WH-001,VAR-0434,125,10,10,0,25,60,15,40,5.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00435,WH-001,VAR-0435,30,15,15,0,25,60,15,40,5.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00436,WH-001,VAR-0436,97,18,18,0,25,60,15,20,7.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00437,WH-001,VAR-0437,64,19,19,0,25,60,15,20,8.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00438,WH-001,VAR-0438,136,16,16,0,25,60,15,40,4.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00439,WH-001,VAR-0439,121,6,6,0,25,60,15,20,7.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00440,WH-001,VAR-0440,71,16,16,0,25,60,15,20,9.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00441,WH-001,VAR-0441,38,24,24,0,25,60,15,40,3.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00442,WH-001,VAR-0442,28,12,12,0,25,60,15,40,5.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00443,WH-001,VAR-0443,92,6,6,0,25,60,15,20,7.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00444,WH-001,VAR-0444,67,16,16,0,25,60,15,40,8.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00445,WH-001,VAR-0445,93,9,9,0,25,60,15,40,5.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00446,WH-001,VAR-0446,103,13,13,0,25,60,15,20,9.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00447,WH-001,VAR-0447,23,10,10,0,25,60,15,40,6.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00448,WH-001,VAR-0448,136,22,22,0,25,60,15,20,4.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00449,WH-001,VAR-0449,53,19,19,0,25,60,15,20,10.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00450,WH-001,VAR-0450,56,20,20,0,25,60,15,20,3.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00451,WH-001,VAR-0451,129,7,7,0,25,60,15,40,4.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00452,WH-001,VAR-0452,111,19,19,0,25,60,15,20,8.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00453,WH-001,VAR-0453,128,15,15,0,25,60,15,40,8.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00454,WH-001,VAR-0454,19,4,4,0,5,12,3,4,1.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00455,WH-001,VAR-0455,7,1,1,0,5,12,3,4,1.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00456,WH-001,VAR-0456,5,1,1,0,5,12,3,0,0.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00457,WH-001,VAR-0457,17,0,0,0,5,12,3,4,1.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00458,WH-001,VAR-0458,13,3,3,0,5,12,3,8,0.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00459,WH-001,VAR-0459,4,0,0,0,5,12,3,4,1.1,LOW_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00460,WH-001,VAR-0460,17,4,4,0,5,12,3,4,1.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00461,WH-001,VAR-0461,20,0,0,0,5,12,3,0,2.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00462,WH-001,VAR-0462,4,3,3,0,5,12,3,4,1.5,LOW_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00463,WH-001,VAR-0463,13,1,1,0,5,12,3,8,1.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00464,WH-001,VAR-0464,7,1,1,0,5,12,3,4,1.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00465,WH-001,VAR-0465,3,0,0,0,5,12,3,8,0.7,LOW_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00466,WH-001,VAR-0466,7,1,1,0,5,12,3,4,1.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00467,WH-001,VAR-0467,9,2,2,0,5,12,3,8,1.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00468,WH-001,VAR-0468,4,2,2,0,5,12,3,0,1.5,LOW_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00469,WH-001,VAR-0469,19,2,2,0,5,12,3,0,1.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00470,WH-001,VAR-0470,19,0,0,0,5,12,3,8,1.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00471,WH-001,VAR-0471,20,4,4,0,5,12,3,0,0.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00472,WH-001,VAR-0472,12,4,4,0,5,12,3,0,1.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00473,WH-001,VAR-0473,2,0,0,0,5,12,3,0,1.9,LOW_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00474,WH-001,VAR-0474,20,2,2,0,5,12,3,8,0.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00475,WH-001,VAR-0475,20,3,3,0,5,12,3,8,1.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00476,WH-001,VAR-0476,17,4,4,0,5,12,3,4,1.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00477,WH-001,VAR-0477,11,3,3,0,5,12,3,0,1.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00478,WH-001,VAR-0478,14,2,2,0,5,12,3,4,0.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00479,WH-001,VAR-0479,3,1,1,0,5,12,3,4,1.1,LOW_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00480,WH-001,VAR-0480,16,1,1,0,5,12,3,4,1.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00481,WH-001,VAR-0481,12,2,2,0,5,12,3,8,2.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00482,WH-001,VAR-0482,13,3,3,0,5,12,3,0,1.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00483,WH-001,VAR-0483,18,4,4,0,5,12,3,0,1.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00484,WH-001,VAR-0484,8,0,0,0,4,10,2,4,0.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00485,WH-001,VAR-0485,2,0,0,0,4,10,2,4,1.1,LOW_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00486,WH-001,VAR-0486,7,1,1,0,4,10,2,4,1.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00487,WH-001,VAR-0487,12,2,2,0,4,10,2,0,0.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00488,WH-001,VAR-0488,9,3,3,1,4,10,2,4,0.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00489,WH-001,VAR-0489,2,1,1,2,4,10,2,4,1.2,LOW_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00490,WH-001,VAR-0490,4,2,2,0,4,10,2,0,0.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00491,WH-001,VAR-0491,10,3,3,0,4,10,2,6,0.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00492,WH-001,VAR-0492,2,1,1,0,4,10,2,4,0.9,LOW_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00493,WH-001,VAR-0493,13,3,3,0,4,10,2,0,0.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00494,WH-001,VAR-0494,10,1,1,0,4,10,2,6,0.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00495,WH-001,VAR-0495,7,3,3,2,4,10,2,4,1.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00496,WH-001,VAR-0496,10,0,0,0,4,10,2,0,0.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00497,WH-001,VAR-0497,13,2,2,2,4,10,2,4,1.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00498,WH-001,VAR-0498,4,3,3,2,4,10,2,0,0.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00499,WH-001,VAR-0499,3,2,2,1,4,10,2,6,0.7,LOW_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00500,WH-001,VAR-0500,10,1,1,0,4,10,2,6,0.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00501,WH-001,VAR-0501,7,2,2,2,4,10,2,4,0.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00502,WH-001,VAR-0502,9,3,3,2,4,10,2,4,0.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00503,WH-001,VAR-0503,1,1,1,0,4,10,2,6,0.3,LOW_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00504,WH-001,VAR-0504,7,2,2,0,4,10,2,6,0.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00505,WH-001,VAR-0505,11,1,1,0,4,10,2,6,0.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00506,WH-001,VAR-0506,9,3,3,0,4,10,2,6,0.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00507,WH-001,VAR-0507,10,0,0,0,4,10,2,0,0.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00508,WH-001,VAR-0508,7,1,1,1,4,10,2,6,0.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00509,WH-001,VAR-0509,9,3,3,0,4,10,2,6,0.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00510,WH-001,VAR-0510,4,2,2,1,4,10,2,6,0.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00511,WH-001,VAR-0511,3,3,3,2,4,10,2,4,0.7,LOW_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00512,WH-001,VAR-0512,11,2,2,2,4,10,2,4,0.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00513,WH-001,VAR-0513,4,2,2,2,4,10,2,4,0.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00514,WH-001,VAR-0514,5,2,2,0,4,10,2,6,0.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00515,WH-001,VAR-0515,6,3,3,0,4,10,2,6,1.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00516,WH-001,VAR-0516,60,5,5,0,12,30,8,20,1.9,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00517,WH-001,VAR-0517,53,9,9,0,12,30,8,20,4.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00518,WH-001,VAR-0518,35,6,6,0,12,30,8,10,2.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00519,WH-001,VAR-0519,28,2,2,0,12,30,8,20,4.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00520,WH-001,VAR-0520,51,5,5,0,12,30,8,20,2.2,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00521,WH-001,VAR-0521,44,5,5,0,12,30,8,20,2.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00522,WH-001,VAR-0522,49,10,10,0,12,30,8,10,2.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00523,WH-001,VAR-0523,52,9,9,0,12,30,8,10,3.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00524,WH-001,VAR-0524,13,2,2,0,12,30,8,20,2.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00525,WH-001,VAR-0525,40,2,2,0,12,30,8,10,1.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00526,WH-001,VAR-0526,45,3,3,0,12,30,8,20,3.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00527,WH-001,VAR-0527,40,8,8,0,12,30,8,10,4.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00528,WH-001,VAR-0528,28,6,6,0,12,30,8,20,3.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00529,WH-001,VAR-0529,59,2,2,0,12,30,8,10,3.4,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00530,WH-001,VAR-0530,56,1,1,0,12,30,8,10,3.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00531,WH-001,VAR-0531,21,1,1,0,12,30,8,20,4.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00532,WH-001,VAR-0532,21,5,5,0,12,30,8,10,1.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00533,WH-001,VAR-0533,46,10,10,0,12,30,8,10,4.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00534,WH-001,VAR-0534,31,5,5,0,12,30,8,20,5.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00535,WH-001,VAR-0535,44,9,9,0,12,30,8,20,4.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00536,WH-001,VAR-0536,18,9,9,0,12,30,8,20,2.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00537,WH-001,VAR-0537,17,6,6,0,12,30,8,10,4.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00538,WH-001,VAR-0538,51,5,5,0,12,30,8,10,1.5,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00539,WH-001,VAR-0539,31,5,5,0,12,30,8,10,2.1,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00540,WH-001,VAR-0540,50,7,7,0,12,30,8,20,3.3,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00541,WH-001,VAR-0541,10,7,7,0,10,25,5,10,1.6,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00542,WH-001,VAR-0542,13,8,8,0,10,25,5,20,3.8,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00543,WH-001,VAR-0543,5,5,5,0,10,25,5,20,1.7,LOW_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00544,WH-001,VAR-0544,22,6,6,0,10,25,5,20,2.7,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
INV-00545,WH-001,VAR-0545,41,1,1,0,10,25,5,20,3.0,IN_STOCK,2026-02-15T10:00:00Z,2026-03-25T10:00:00Z
