product_id,product_code,product_name,brand,category_id,subcategory_id,product_type,description,manufacturer_part_number,unit,base_cost,base_price,tax_rate,warranty_months,status,is_serialized,is_recurring,created_at,updated_at
PROD-0137,SRV-LEN-SR250,Lenovo ThinkSystem SR250 V2 1U Compact Rack Server,Lenovo Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"Lenovo ThinkSystem SR250 V2 1U Compact Rack Server, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-LEN-SR250-BASE,UNIT,112000.00,135000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0138,SRV-LEN-SR630,Lenovo ThinkSystem SR630 V3 1U High-Performance Dual-Socket,Lenovo Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"Lenovo ThinkSystem SR630 V3 1U High-Performance Dual-Socket, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-LEN-SR630-BASE,UNIT,315000.00,378000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0139,SRV-LEN-SR650,Lenovo ThinkSystem SR650 V3 2U Flagship Core Database,Lenovo Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"Lenovo ThinkSystem SR650 V3 2U Flagship Core Database, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-LEN-SR650-BASE,UNIT,410000.00,492000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0140,SRV-LEN-SR655,Lenovo ThinkSystem SR655 V3 2U High-Core AMD EPYC Single-P,Lenovo Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"Lenovo ThinkSystem SR655 V3 2U High-Core AMD EPYC Single-P, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-LEN-SR655-BASE,UNIT,340000.00,408000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0141,SRV-LEN-SR850,Lenovo ThinkSystem SR850 V3 2U 4-Socket Mission-Critical,Lenovo Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"Lenovo ThinkSystem SR850 V3 2U 4-Socket Mission-Critical, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-LEN-SR850-BASE,UNIT,740000.00,888000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0142,SRV-LEN-ST550,Lenovo ThinkSystem ST550 4U Enterprise Tower/Rack Server,Lenovo Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"Lenovo ThinkSystem ST550 4U Enterprise Tower/Rack Server, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-LEN-ST550-BASE,UNIT,230000.00,276000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0143,SRV-CISCO-C220,Cisco UCS C220 M7 1U High-Density Rack Server,Cisco Systems,CAT-COMP,CAT-SRV,PHYSICAL,"Cisco UCS C220 M7 1U High-Density Rack Server, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-CISCO-C220-BASE,UNIT,345000.00,414000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0144,SRV-CISCO-C240,Cisco UCS C240 M7 2U Multi-Storage Enterprise Server,Cisco Systems,CAT-COMP,CAT-SRV,PHYSICAL,"Cisco UCS C240 M7 2U Multi-Storage Enterprise Server, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-CISCO-C240-BASE,UNIT,445000.00,534000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0145,SRV-DEL-T150,Dell PowerEdge T150 4U Tower Branch Office Server,Dell Technologies,CAT-COMP,CAT-SRV,PHYSICAL,"Dell PowerEdge T150 4U Tower Branch Office Server, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-DEL-T150-BASE,UNIT,82000.00,99000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0146,SRV-DEL-T350,Dell PowerEdge T350 1-Socket Tower Hot-Plug Storage,Dell Technologies,CAT-COMP,CAT-SRV,PHYSICAL,"Dell PowerEdge T350 1-Socket Tower Hot-Plug Storage, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-DEL-T350-BASE,UNIT,125000.00,150000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0147,SRV-DEL-T550,Dell PowerEdge T550 2-Socket Tower Enterprise Compute,Dell Technologies,CAT-COMP,CAT-SRV,PHYSICAL,"Dell PowerEdge T550 2-Socket Tower Enterprise Compute, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-DEL-T550-BASE,UNIT,260000.00,312000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0148,SRV-HPE-ML110,HPE ProLiant ML110 Gen11 Single-Processor Tower,Hewlett Packard Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"HPE ProLiant ML110 Gen11 Single-Processor Tower, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-HPE-ML110-BASE,UNIT,135000.00,162000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0149,SRV-DEL-R6625,Dell PowerEdge R6625 1U Dual AMD EPYC 9004 Gen,Dell Technologies,CAT-COMP,CAT-SRV,PHYSICAL,"Dell PowerEdge R6625 1U Dual AMD EPYC 9004 Gen, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-DEL-R6625-BASE,UNIT,350000.00,420000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0150,SRV-DEL-R7625,Dell PowerEdge R7625 2U Dual AMD EPYC High IOPS,Dell Technologies,CAT-COMP,CAT-SRV,PHYSICAL,"Dell PowerEdge R7625 2U Dual AMD EPYC High IOPS, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-DEL-R7625-BASE,UNIT,460000.00,552000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0151,SRV-HPE-DL345,HPE ProLiant DL345 Gen11 2U 1P AMD Storage Server,Hewlett Packard Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"HPE ProLiant DL345 Gen11 2U 1P AMD Storage Server, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-HPE-DL345-BASE,UNIT,280000.00,336000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0152,SRV-LEN-SR665,Lenovo ThinkSystem SR665 V3 2U Dual AMD 128-Core,Lenovo Enterprise,CAT-COMP,CAT-SRV,PHYSICAL,"Lenovo ThinkSystem SR665 V3 2U Dual AMD 128-Core, Mission-critical enterprise datacenter server with redundant power and remote management",SRV-LEN-SR665-BASE,UNIT,470000.00,564000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0153,STO-DEL-PS500T,Dell PowerStore 500T All-Flash Unified Storage Array,Dell Technologies,CAT-INFRA,CAT-STO,PHYSICAL,"Dell PowerStore 500T All-Flash Unified Storage Array, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-DEL-PS500T-BASE,UNIT,980000.00,1176000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0154,STO-DEL-PS1000T,Dell PowerStore 1000T Enterprise NVMe SAN Array,Dell Technologies,CAT-INFRA,CAT-STO,PHYSICAL,"Dell PowerStore 1000T Enterprise NVMe SAN Array, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-DEL-PS1000T-BASE,UNIT,1650000.00,1980000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0155,STO-DEL-PS3000T,Dell PowerStore 3000T High-IOPS NVMe End-to-End,Dell Technologies,CAT-INFRA,CAT-STO,PHYSICAL,"Dell PowerStore 3000T High-IOPS NVMe End-to-End, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-DEL-PS3000T-BASE,UNIT,2450000.00,2940000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0156,STO-DEL-ME5024,Dell PowerVault ME5024 2U 24-Bay SAS/FC Storage,Dell Technologies,CAT-INFRA,CAT-STO,PHYSICAL,"Dell PowerVault ME5024 2U 24-Bay SAS/FC Storage, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-DEL-ME5024-BASE,UNIT,520000.00,624000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0157,STO-DEL-ME5084,Dell PowerVault ME5084 5U 84-Bay High-Density Storage,Dell Technologies,CAT-INFRA,CAT-STO,PHYSICAL,"Dell PowerVault ME5084 5U 84-Bay High-Density Storage, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-DEL-ME5084-BASE,UNIT,940000.00,1128000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0158,STO-HPE-MSA2060,HPE MSA 2060 16Gb Fibre Channel Hybrid Storage,Hewlett Packard Enterprise,CAT-INFRA,CAT-STO,PHYSICAL,"HPE MSA 2060 16Gb Fibre Channel Hybrid Storage, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-HPE-MSA2060-BASE,UNIT,480000.00,576000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0159,STO-HPE-ALLETRA,HPE Alletra 5000 Cloud-Native All-Flash SAN,Hewlett Packard Enterprise,CAT-INFRA,CAT-STO,PHYSICAL,"HPE Alletra 5000 Cloud-Native All-Flash SAN, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-HPE-ALLETRA-BASE,UNIT,1850000.00,2220000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0160,STO-NET-A150,NetApp AFF A150 All-Flash SAN/NAS Array 24x 1.92TB,Western Digital,CAT-INFRA,CAT-STO,PHYSICAL,"NetApp AFF A150 All-Flash SAN/NAS Array 24x 1.92TB, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-NET-A150-BASE,UNIT,1450000.00,1740000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0161,STO-NET-A250,NetApp AFF A250 NVMe End-to-End Enterprise Storage,Western Digital,CAT-INFRA,CAT-STO,PHYSICAL,"NetApp AFF A250 NVMe End-to-End Enterprise Storage, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-NET-A250-BASE,UNIT,2200000.00,2640000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0162,STO-NET-FAS2820,NetApp FAS2820 Hybrid Cloud Storage Architecture,Western Digital,CAT-INFRA,CAT-STO,PHYSICAL,"NetApp FAS2820 Hybrid Cloud Storage Architecture, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-NET-FAS2820-BASE,UNIT,890000.00,1068000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0163,STO-SYN-FS3410,Synology FlashStation FS3410 24-Bay All-Flash NAS,Synology Inc.,CAT-INFRA,CAT-STO,PHYSICAL,"Synology FlashStation FS3410 24-Bay All-Flash NAS, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-SYN-FS3410-BASE,UNIT,420000.00,504000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0164,STO-SYN-RS2423,Synology RackStation RS2423+ 12-Bay 2U Storage,Synology Inc.,CAT-INFRA,CAT-STO,PHYSICAL,"Synology RackStation RS2423+ 12-Bay 2U Storage, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-SYN-RS2423-BASE,UNIT,165000.00,198000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0165,STO-SYN-RS3621,Synology RackStation RS3621xs+ 12-Bay High-IOPS,Synology Inc.,CAT-INFRA,CAT-STO,PHYSICAL,"Synology RackStation RS3621xs+ 12-Bay High-IOPS, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-SYN-RS3621-BASE,UNIT,295000.00,354000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0166,STO-SYN-RS4021,Synology RackStation RS4021xs+ 16-Bay 3U SAN/NAS,Synology Inc.,CAT-INFRA,CAT-STO,PHYSICAL,"Synology RackStation RS4021xs+ 16-Bay 3U SAN/NAS, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-SYN-RS4021-BASE,UNIT,440000.00,528000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0167,STO-SYN-DS1821,Synology DiskStation DS1821+ 8-Bay Desktop NAS,Synology Inc.,CAT-INFRA,CAT-STO,PHYSICAL,"Synology DiskStation DS1821+ 8-Bay Desktop NAS, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-SYN-DS1821-BASE,UNIT,88000.00,106000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0168,STO-SYN-DS3622,Synology DiskStation DS3622xs+ 12-Bay Enterprise Tower,Synology Inc.,CAT-INFRA,CAT-STO,PHYSICAL,"Synology DiskStation DS3622xs+ 12-Bay Enterprise Tower, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-SYN-DS3622-BASE,UNIT,235000.00,282000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0169,STO-QNP-TS1677,QNAP TS-h1677XU-RP 16-Bay ZFS QuTS hero 3U NAS,QNAP Systems,CAT-INFRA,CAT-STO,PHYSICAL,"QNAP TS-h1677XU-RP 16-Bay ZFS QuTS hero 3U NAS, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-QNP-TS1677-BASE,UNIT,380000.00,456000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0170,STO-QNP-TVS888,QNAP TVS-h1688X 16-Bay ZFS Enterprise Desktop NAS,QNAP Systems,CAT-INFRA,CAT-STO,PHYSICAL,"QNAP TVS-h1688X 16-Bay ZFS Enterprise Desktop NAS, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-QNP-TVS888-BASE,UNIT,290000.00,348000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0171,STO-QNP-TS873A,QNAP TS-873A 8-Bay AMD Ryzen PCIe Expansion NAS,QNAP Systems,CAT-INFRA,CAT-STO,PHYSICAL,"QNAP TS-873A 8-Bay AMD Ryzen PCIe Expansion NAS, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-QNP-TS873A-BASE,UNIT,94000.00,113000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0172,STO-WD-DATA60,Western Digital Ultrastar Data60 60-Bay JBOD Storage,Western Digital,CAT-INFRA,CAT-STO,PHYSICAL,"Western Digital Ultrastar Data60 60-Bay JBOD Storage, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-WD-DATA60-BASE,UNIT,720000.00,864000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0173,STO-SEA-EXOSX,Seagate Exos E 4U106 106-Bay High-Density Enclosure,Seagate Technology,CAT-INFRA,CAT-STO,PHYSICAL,"Seagate Exos E 4U106 106-Bay High-Density Enclosure, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-SEA-EXOSX-BASE,UNIT,1150000.00,1380000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0174,STO-SAM-PM9A3,Samsung PM9A3 7.68TB U.2 NVMe PCIe 4.0 SSD (Pack of 4),Samsung Electronics,CAT-INFRA,CAT-STO,PHYSICAL,"Samsung PM9A3 7.68TB U.2 NVMe PCIe 4.0 SSD (Pack of 4), Enterprise SAN/NAS high-availability storage array with dual controller support",STO-SAM-PM9A3-BASE,UNIT,195000.00,234000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0175,STO-SAM-883DCT,Samsung 883 DCT 3.84TB SATA 2.5-inch SSD (Pack of 4),Samsung Electronics,CAT-INFRA,CAT-STO,PHYSICAL,"Samsung 883 DCT 3.84TB SATA 2.5-inch SSD (Pack of 4), Enterprise SAN/NAS high-availability storage array with dual controller support",STO-SAM-883DCT-BASE,UNIT,92000.00,110000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0176,STO-WD-SN650,Western Digital Ultrastar DC SN650 15.36TB NVMe SSD,Western Digital,CAT-INFRA,CAT-STO,PHYSICAL,"Western Digital Ultrastar DC SN650 15.36TB NVMe SSD, Enterprise SAN/NAS high-availability storage array with dual controller support",STO-WD-SN650-BASE,UNIT,145000.00,174000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0177,STO-SEA-EXOS20,Seagate Exos X20 20TB Enterprise SAS 12Gbps 7.2K (Pack of 4),Seagate Technology,CAT-INFRA,CAT-STO,PHYSICAL,"Seagate Exos X20 20TB Enterprise SAS 12Gbps 7.2K (Pack of 4), Enterprise SAN/NAS high-availability storage array with dual controller support",STO-SEA-EXOS20-BASE,UNIT,112000.00,134000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0178,NET-CIS-C9200L-24P,Cisco Catalyst 9200L 24-Port Gigabit PoE+ 4x10G Switch,Cisco Systems,CAT-INFRA,CAT-NET,PHYSICAL,"Cisco Catalyst 9200L 24-Port Gigabit PoE+ 4x10G Switch, High-throughput low-latency enterprise campus network infrastructure",NET-CIS-C9200L-24P-BASE,UNIT,125000.00,150000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0179,NET-CIS-C9200L-48P,Cisco Catalyst 9200L 48-Port Gigabit PoE+ 4x10G Switch,Cisco Systems,CAT-INFRA,CAT-NET,PHYSICAL,"Cisco Catalyst 9200L 48-Port Gigabit PoE+ 4x10G Switch, High-throughput low-latency enterprise campus network infrastructure",NET-CIS-C9200L-48P-BASE,UNIT,185000.00,222000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0180,NET-CIS-C9300-24P,Cisco Catalyst 9300 24-Port Multi-Gigabit PoE+ Network,Cisco Systems,CAT-INFRA,CAT-NET,PHYSICAL,"Cisco Catalyst 9300 24-Port Multi-Gigabit PoE+ Network, High-throughput low-latency enterprise campus network infrastructure",NET-CIS-C9300-24P-BASE,UNIT,240000.00,288000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0181,NET-CIS-C9300-48P,Cisco Catalyst 9300 48-Port UPOE StackWise 480 Switch,Cisco Systems,CAT-INFRA,CAT-NET,PHYSICAL,"Cisco Catalyst 9300 48-Port UPOE StackWise 480 Switch, High-throughput low-latency enterprise campus network infrastructure",NET-CIS-C9300-48P-BASE,UNIT,320000.00,384000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0182,NET-CIS-C9500-24Y,Cisco Catalyst 9500 24-Port 25G Fiber Core Switch,Cisco Systems,CAT-INFRA,CAT-NET,PHYSICAL,"Cisco Catalyst 9500 24-Port 25G Fiber Core Switch, High-throughput low-latency enterprise campus network infrastructure",NET-CIS-C9500-24Y-BASE,UNIT,680000.00,816000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0183,NET-CIS-C9500-48Y,Cisco Catalyst 9500 48-Port 25G/100G Leaf-Spine Core,Cisco Systems,CAT-INFRA,CAT-NET,PHYSICAL,"Cisco Catalyst 9500 48-Port 25G/100G Leaf-Spine Core, High-throughput low-latency enterprise campus network infrastructure",NET-CIS-C9500-48Y-BASE,UNIT,950000.00,1140000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0184,NET-CIS-MS120-24P,Cisco Meraki MS120-24P Cloud-Managed 24-Port PoE Switch,Cisco Systems,CAT-INFRA,CAT-NET,PHYSICAL,"Cisco Meraki MS120-24P Cloud-Managed 24-Port PoE Switch, High-throughput low-latency enterprise campus network infrastructure",NET-CIS-MS120-24P-BASE,UNIT,110000.00,132000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0185,NET-CIS-MS225-48P,Cisco Meraki MS225-48P L2 Cloud Switch with 10G SFP+,Cisco Systems,CAT-INFRA,CAT-NET,PHYSICAL,"Cisco Meraki MS225-48P L2 Cloud Switch with 10G SFP+, High-throughput low-latency enterprise campus network infrastructure",NET-CIS-MS225-48P-BASE,UNIT,175000.00,210000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0186,NET-CIS-MS390-48P,Cisco Meraki MS390-48P Multi-Gigabit Modular Uplinks,Cisco Systems,CAT-INFRA,CAT-NET,PHYSICAL,"Cisco Meraki MS390-48P Multi-Gigabit Modular Uplinks, High-throughput low-latency enterprise campus network infrastructure",NET-CIS-MS390-48P-BASE,UNIT,295000.00,354000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0187,NET-ARU-6100-24G,Aruba CX 6100 24G 4SFP+ Enterprise Access Switch,Aruba Networks,CAT-INFRA,CAT-NET,PHYSICAL,"Aruba CX 6100 24G 4SFP+ Enterprise Access Switch, High-throughput low-latency enterprise campus network infrastructure",NET-ARU-6100-24G-BASE,UNIT,78000.00,94000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0188,NET-ARU-6200F-24P,Aruba CX 6200F 24G Class 4 PoE 4SFP+ 370W Switch,Aruba Networks,CAT-INFRA,CAT-NET,PHYSICAL,"Aruba CX 6200F 24G Class 4 PoE 4SFP+ 370W Switch, High-throughput low-latency enterprise campus network infrastructure",NET-ARU-6200F-24P-BASE,UNIT,115000.00,138000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0189,NET-ARU-6200F-48P,Aruba CX 6200F 48G Class 4 PoE 4SFP+ 740W Switch,Aruba Networks,CAT-INFRA,CAT-NET,PHYSICAL,"Aruba CX 6200F 48G Class 4 PoE 4SFP+ 740W Switch, High-throughput low-latency enterprise campus network infrastructure",NET-ARU-6200F-48P-BASE,UNIT,178000.00,214000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0190,NET-ARU-6300M-24P,Aruba CX 6300M 24-Port Modular Core/Aggregation Switch,Aruba Networks,CAT-INFRA,CAT-NET,PHYSICAL,"Aruba CX 6300M 24-Port Modular Core/Aggregation Switch, High-throughput low-latency enterprise campus network infrastructure",NET-ARU-6300M-24P-BASE,UNIT,285000.00,342000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0191,NET-ARU-6300M-48P,Aruba CX 6300M 48-Port Smart Rate 10G PoE Switch,Aruba Networks,CAT-INFRA,CAT-NET,PHYSICAL,"Aruba CX 6300M 48-Port Smart Rate 10G PoE Switch, High-throughput low-latency enterprise campus network infrastructure",NET-ARU-6300M-48P-BASE,UNIT,390000.00,468000.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0192,NET-ARU-AP515,Aruba AP-515 Unified Campus Wi-Fi 6 Access Point,Aruba Networks,CAT-INFRA,CAT-NET,PHYSICAL,"Aruba AP-515 Unified Campus Wi-Fi 6 Access Point, High-throughput low-latency enterprise campus network infrastructure",NET-ARU-AP515-BASE,UNIT,38000.00,45600.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0193,NET-ARU-AP635,Aruba AP-635 Enterprise Wi-Fi 6E Tri-Band Access Point,Aruba Networks,CAT-INFRA,CAT-NET,PHYSICAL,"Aruba AP-635 Enterprise Wi-Fi 6E Tri-Band Access Point, High-throughput low-latency enterprise campus network infrastructure",NET-ARU-AP635-BASE,UNIT,58000.00,69600.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0194,NET-CIS-CW9164,Cisco Catalyst 9164I Wi-Fi 6E Tri-Band AP,Cisco Systems,CAT-INFRA,CAT-NET,PHYSICAL,"Cisco Catalyst 9164I Wi-Fi 6E Tri-Band AP, High-throughput low-latency enterprise campus network infrastructure",NET-CIS-CW9164-BASE,UNIT,62000.00,74400.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0195,NET-UBI-USW-24P,Ubiquiti UniFi Pro 24 PoE Layer 2/3 Enterprise Switch,Ubiquiti Networks,CAT-INFRA,CAT-NET,PHYSICAL,"Ubiquiti UniFi Pro 24 PoE Layer 2/3 Enterprise Switch, High-throughput low-latency enterprise campus network infrastructure",NET-UBI-USW-24P-BASE,UNIT,42000.00,50400.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0196,NET-UBI-USW-48P,Ubiquiti UniFi Pro 48 PoE Layer 3 600W 4x 10G SFP+,Ubiquiti Networks,CAT-INFRA,CAT-NET,PHYSICAL,"Ubiquiti UniFi Pro 48 PoE Layer 3 600W 4x 10G SFP+, High-throughput low-latency enterprise campus network infrastructure",NET-UBI-USW-48P-BASE,UNIT,74000.00,88800.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0197,NET-UBI-USW-ENT24,Ubiquiti UniFi Enterprise 24 PoE 2.5G Multi-Gigabit,Ubiquiti Networks,CAT-INFRA,CAT-NET,PHYSICAL,"Ubiquiti UniFi Enterprise 24 PoE 2.5G Multi-Gigabit, High-throughput low-latency enterprise campus network infrastructure",NET-UBI-USW-ENT24-BASE,UNIT,62000.00,74400.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0198,NET-UBI-U6-PRO,Ubiquiti UniFi U6 Pro Dual-Band Wi-Fi 6 AP,Ubiquiti Networks,CAT-INFRA,CAT-NET,PHYSICAL,"Ubiquiti UniFi U6 Pro Dual-Band Wi-Fi 6 AP, High-throughput low-latency enterprise campus network infrastructure",NET-UBI-U6-PRO-BASE,UNIT,14000.00,16800.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
PROD-0199,NET-UBI-U6-ENT,Ubiquiti UniFi U6 Enterprise Tri-Band Wi-Fi 6E AP,Ubiquiti Networks,CAT-INFRA,CAT-NET,PHYSICAL,"Ubiquiti UniFi U6 Enterprise Tri-Band Wi-Fi 6E AP, High-throughput low-latency enterprise campus network infrastructure",NET-UBI-U6-ENT-BASE,UNIT,26000.00,31200.00,18.0,36,ACTIVE,True,False,2026-01-15T09:00:00Z,2026-02-28T18:00:00Z
