product_id,product_code,product_name,brand,category_id,subcategory_id,product_type,description,manufacturer_part_number,unit,base_cost,base_price,tax_rate,warranty_months,status,is_serialized,is_recurring,created_at,updated_at
PROD-0141,STO-KNG-DC600M,"Kingston DC600M 1.92TB Enterprise 2.5"" SATA SSD",Kingston Technology,CAT-INFRA,CAT-STO,HARDWARE,Mixed-use data center SATA SSD with hardware-based PLP (Power Loss Protection) capacitors and AES 256-bit encryption,SEDC600M/1920G,EACH,19500.00,24500.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0142,STO-DEL-ME5024,Dell PowerVault ME5024 2U Dual-Controller SAN Storage Array,Dell Technologies,CAT-INFRA,CAT-STO,HARDWARE,"Enterprise block-level SAN/DAS storage array featuring 24x 2.5"" drive bays, dual active-active controllers, and 16Gb FC / 10G iSCSI",DEL-ME5024-BASE,EACH,650000.00,780000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0143,UPS-APC-BR1500,APC Back-UPS Pro 1500VA Line-Interactive Workstation UPS,Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,Premium power protection for high performance workstations and CAD setups with AVR and LCD screen,BR1500G-IN,EACH,16500.00,20500.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0144,UPS-EAT-5P1500,Eaton 5P 1500VA 1U High-Density Rackmount UPS,Eaton Corporation,CAT-INFRA,CAT-UPS,HARDWARE,Enterprise-class 1U line-interactive rackmount UPS with advanced battery management (ABM) and graphical LCD,5P1500R,EACH,38000.00,46000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0145,UPS-VER-GXT56K,Vertiv Liebert GXT5 6000VA (6kVA / 6kW) 5U Online UPS,Vertiv Holdings,CAT-INFRA,CAT-UPS,HARDWARE,"High-reliability online double-conversion UPS for heavy server racks, network distribution closets, and lab equipment",GXT5-6000IRT5UXLN,EACH,155000.00,186000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0146,MON-DEL-U4025QW,Dell UltraSharp U4025QW 40-inch 5K2K Curved Thunderbolt 4 Monitor,Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,"World's first 40-inch 5K2K 120Hz curved display with IPS Black, 140W Thunderbolt 4 PD, and built-in RJ45 2.5GbE",DEL-U4025QW,EACH,165000.00,199900.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0147,MON-HP-E27G4,HP E27 G4 27-inch FHD IPS Commercial Monitor,HP Inc.,CAT-PERIPH,CAT-MON,HARDWARE,Large 27-inch 1080p corporate screen with 4-way ergonomic adjustability and low blue light filter,9VG71AA,EACH,15500.00,18900.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0148,MON-LG-27QN880,LG 27QN880-B 27-inch QHD IPS Ergo Stand Display,LG Electronics,CAT-PERIPH,CAT-MON,HARDWARE,"Ergonomic workspace monitor with innovative C-clamp desktop arm, USB-C 60W power delivery, and HDR10",27QN880-B,EACH,26000.00,32000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0149,MON-BEN-PD2705U,BenQ PD2705U 27-inch 4K Designer Monitor (Calman/Pantone Certified),BenQ Commercial,CAT-PERIPH,CAT-MON,HARDWARE,"Color-accurate 4K UHD display with 100% sRGB/Rec.709, USB-C 65W PD, KVM switch, and Hotkey Puck G2",PD2705U,EACH,41000.00,49900.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0150,PRN-HP-4104FDW,HP LaserJet Pro MFP 4104fdw Wireless Network Mono Laser,HP Inc.,CAT-PERIPH,CAT-PRN,HARDWARE,"Fast 42 ppm monochrome multifunction laser with dual-sided scanning, 50-sheet ADF, and Wi-Fi 6",2Z624A,EACH,36000.00,43900.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0151,PRN-CAN-C3826I,Canon imageRUNNER ADVANCE DX C3826i A3 Color Multifunction Copier,Canon Inc.,CAT-PERIPH,CAT-PRN,HARDWARE,"Flagship commercial A3 color multi-function copier with 10.1-inch color touchscreen, secure cloud print, and 26 ppm",C3826I,EACH,195000.00,235000.00,18.0,12,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0152,ACC-LEN-TB4DOCK,Lenovo ThinkPad Thunderbolt 4 Workstation Dock (300W),Lenovo Group Ltd,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise workstation dock delivering 230W power delivery to power-hungry mobile workstations and triple 4K display out,40B00300IN,EACH,24000.00,29500.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0153,ACC-HP-TB4G4,HP Thunderbolt Dock 120W G4 with Network Security,HP Inc.,CAT-PERIPH,CAT-ACC,HARDWARE,Universal Thunderbolt 4 dock engineered with HP Sure Start security to isolate dock firmware from PC attacks,4J0A2AA,EACH,18500.00,22900.00,18.0,12,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0154,ACC-DEL-KM7321W,Dell Premier Multi-Device Wireless Keyboard and Mouse KM7321W,Dell Technologies,CAT-PERIPH,CAT-ACC,HARDWARE,Titan Gray premium multi-device combo with 36-month battery life and programmable hotkeys,KM7321W,EACH,5800.00,7499.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0155,ACC-DEL-KM5221W,Dell Pro Wireless Keyboard and Mouse Combo KM5221W,Dell Technologies,CAT-PERIPH,CAT-ACC,HARDWARE,"Everyday reliable wireless desktop combo with 3-year battery life, silent keys, and 4000 DPI adjustable optical mouse",KM5221W,EACH,2100.00,2799.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0156,ACC-POL-VOYFOCUS2,Poly Voyager Focus 2 UC Bluetooth Stereo Headset with ANC,Poly (HP Poly),CAT-PERIPH,CAT-ACC,HARDWARE,Acoustic Fence technology creates a virtual noise-free bubble around the speaker's mouth with 3 levels of hybrid ANC,213726-01,EACH,16500.00,21500.00,18.0,24,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0157,ACC-LOG-C925E,Logitech C925e 1080p Business Webcam with Privacy Shade,Logitech International,CAT-PERIPH,CAT-ACC,HARDWARE,"Crisp 1080p video with 78-degree field of view, RightLight 2, dual stereo mics, and built-in sliding privacy shutter",960-001075,EACH,6800.00,8995.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0158,ACC-APL-CHG140W,Apple 140W USB-C Power Adapter for MacBook Pro,Apple Inc.,CAT-PERIPH,CAT-ACC,HARDWARE,"Fast, efficient 140W charging compatible with USB-C devices, capable of charging 16"" MacBook Pro to 50% in 30 minutes",MLYU3HN/A,EACH,6800.00,8900.00,18.0,12,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0159,ACC-DEL-CHG65W,Dell 65W Rugged USB-C AC Power Adapter,Dell Technologies,CAT-PERIPH,CAT-ACC,HARDWARE,Standard corporate replacement 65W Type-C AC charger with 1-meter power cord and rubber cable wrap,492-BCBI,EACH,2400.00,3200.00,18.0,12,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0160,ACC-BEL-HUB7IN1,Belkin Connect 7-in-1 Multiport USB-C Adapter Hub,Dell Technologies,CAT-PERIPH,CAT-ACC,HARDWARE,"Compact aluminum travel hub supplying 100W Power Delivery pass-through, 4K HDMI, SD/MicroSD, and 2x USB-A 3.0",AVC009btSGY,EACH,3600.00,4999.00,18.0,24,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0161,ACC-KNG-RAM32G,Kingston 32GB DDR5-5600 SODIMM Laptop Memory Module,Kingston Technology,CAT-PERIPH,CAT-ACC,HARDWARE,High-performance JEDEC-standard 5600MT/s non-ECC unbuffered SODIMM module for enterprise laptop memory upgrades,KVR56S46BD8-32,EACH,7200.00,9400.00,18.0,60,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0162,ACC-KNG-ECC64G,Kingston Server Premier 64GB (2x32GB) DDR5-4800 ECC Registered RDIMM,Kingston Technology,CAT-PERIPH,CAT-ACC,HARDWARE,Server-grade JEDEC standard 288-pin DDR5-4800 Registered ECC memory kit for Dell PowerEdge and HPE ProLiant servers,KSM48R40BD8K2-64MR,EACH,21000.00,26500.00,18.0,60,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0163,ACC-BEL-SURGE8,Belkin 8-Outlet Enterprise Surge Protector Power Strip with 2x USB,Dell Technologies,CAT-PERIPH,CAT-ACC,HARDWARE,"Heavy-duty 900 Joule surge protector with 8 protected AC sockets, recessed master switch, and 2-meter heavy gauge cord",F9E800zb2M-GRY,EACH,1800.00,2499.00,18.0,60,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0164,COL-LOG-RALLYMINI,Logitech Rally Bar Mini All-in-One Video Bar for Small Rooms,Logitech International,CAT-PERIPH,CAT-COL,HARDWARE,"Premier compact video bar for small rooms and huddle spaces with dual cameras, motorized pan/tilt, and room-filling sound",960-001336,EACH,185000.00,225000.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0165,COL-LOG-TAPIP,Logitech Tap IP Touch Meeting Room Controller with PoE,Logitech International,CAT-PERIPH,CAT-COL,HARDWARE,Network-connected 10.1-inch touch controller with clean PoE single-cable setup for Microsoft Teams Rooms and Zoom Rooms,952-000085,EACH,64000.00,77000.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0166,COL-JAB-SPK510,Jabra Speak 510 Portable USB and Bluetooth Conference Speakerphone,Jabra (GN Audio),CAT-PERIPH,CAT-ACC,HARDWARE,"Clear conference calls anywhere with 360-degree omni-directional microphone, Bluetooth 3.0, and 15-hour battery life",7510-209,EACH,9800.00,12900.00,18.0,24,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0167,COL-POL-STUDIOX30,Poly Studio X30 Compact All-in-One Video Bar for Huddle Spaces,Poly (HP Poly),CAT-PERIPH,CAT-COL,HARDWARE,"Radical simplicity in a small video bar with 4K camera, wireless sharing, and cloud video services built right in",2200-85980-001,EACH,140000.00,168000.00,18.0,24,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0168,COL-BAR-CX30,Barco ClickShare CX-30 Wireless Presentation & Conferencing System,Poly (HP Poly),CAT-PERIPH,CAT-COL,HARDWARE,Seamless wireless conferencing system connecting meeting participants in seconds with two Conferencing Buttons included,R9861513EU,EACH,185000.00,222000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0169,SEC-CIS-10GLR,"Cisco 10GBASE-LR SFP+ Single-Mode Optical Transceiver (1310nm, 10km)",Cisco Systems,CAT-PERIPH,CAT-SEC,HARDWARE,Long-reach 10-Gigabit single-mode optical transceiver module for campus backbone connections up to 10 kilometers,SFP-10G-LR,EACH,18500.00,23500.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0170,SEC-ARU-DAC1M,HPE Aruba 10G SFP+ to SFP+ 1-Meter Direct Attach Copper Cable,Aruba Networks (HPE),CAT-PERIPH,CAT-SEC,HARDWARE,10-Gigabit passive direct attach copper cable connecting Aruba CX switches and top-of-rack server network adapters,J9281D,EACH,2800.00,3700.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0171,SEC-UBI-SFPMM2P,Ubiquiti 10G Multi-Mode SFP+ Optical Transceiver Pair (2-Pack),Ubiquiti Networks,CAT-PERIPH,CAT-SEC,HARDWARE,10 Gbps multi-mode optical transceiver pair supporting 850nm links over OM3/OM4 fiber up to 300 meters,UACC-OM-MM-10G-D-2,EACH,4800.00,6200.00,18.0,24,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0172,SEC-UBI-DAC25G,Ubiquiti 25G SFP28 to SFP28 2-Meter Direct Attach Copper Cable,Ubiquiti Networks,CAT-PERIPH,CAT-SEC,HARDWARE,High-bandwidth 25 Gbps SFP28 direct attach passive twinax copper cable for server leaf-spine uplinks,UACC-DAC-SFP28-2M,EACH,4200.00,5500.00,18.0,24,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0173,SEC-APC-RACK48U,APC NetShelter SX 48U High-Density Server Rack Enclosure (AR3107),Schneider Electric (APC),CAT-PERIPH,CAT-SEC,HARDWARE,"Tall 48U deep server rack enclosure designed for dense computing environments, blade systems, and multi-tier switches",AR3107,EACH,84000.00,102000.00,18.0,60,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0174,SEC-ATEN-KVM16P,ATEN 16-Port Cat5 High-Density Over-IP Enterprise KVM Switch (KH1516A),Cisco Systems,CAT-PERIPH,CAT-SEC,HARDWARE,High-density Cat5 IP KVM switch enabling local console and remote IP access to up to 16 servers across multiple OS platforms,KH1516A,EACH,48000.00,59000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0175,SEC-CBL-OM4LC5M,LC-to-LC Duplex OM4 Multimode Aqua Fiber Patch Cable 5-Meter,Ubiquiti Networks,CAT-PERIPH,CAT-SEC,HARDWARE,50/125um OM4 laser-optimized multimode fiber optic cable supporting 10G/40G/100G transmission up to 400m,UACC-OM4-LC-5M,EACH,1400.00,1950.00,18.0,60,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0176,PROD-BLR-EXT-001,Enterprise Operational IT Hardware Component Tier-01 (SEC),Ubiquiti Networks,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0001-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0177,PROD-BLR-EXT-002,Enterprise Operational IT Hardware Component Tier-02 (MON),Ubiquiti Networks,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0002-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0178,PROD-BLR-EXT-003,Enterprise Operational IT Hardware Component Tier-03 (STO),Dell Technologies,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0003-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0179,PROD-BLR-EXT-004,Enterprise Operational IT Hardware Component Tier-04 (UPS),Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0004-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0180,PROD-BLR-EXT-005,Enterprise Operational IT Hardware Component Tier-05 (ACC),Ubiquiti Networks,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0005-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0181,PROD-BLR-EXT-006,Enterprise Operational IT Hardware Component Tier-06 (SEC),Dell Technologies,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0006-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0182,PROD-BLR-EXT-007,Enterprise Operational IT Hardware Component Tier-07 (MON),Ubiquiti Networks,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0007-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0183,PROD-BLR-EXT-008,Enterprise Operational IT Hardware Component Tier-08 (STO),Ubiquiti Networks,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0008-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0184,PROD-BLR-EXT-009,Enterprise Operational IT Hardware Component Tier-09 (UPS),Dell Technologies,CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0009-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0185,PROD-BLR-EXT-010,Enterprise Operational IT Hardware Component Tier-10 (ACC),Ubiquiti Networks,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0010-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0186,PROD-BLR-EXT-011,Enterprise Operational IT Hardware Component Tier-11 (SEC),Ubiquiti Networks,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0011-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0187,PROD-BLR-EXT-012,Enterprise Operational IT Hardware Component Tier-12 (MON),Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0012-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0188,PROD-BLR-EXT-013,Enterprise Operational IT Hardware Component Tier-13 (STO),Ubiquiti Networks,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0013-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0189,PROD-BLR-EXT-014,Enterprise Operational IT Hardware Component Tier-14 (UPS),Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0014-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0190,PROD-BLR-EXT-015,Enterprise Operational IT Hardware Component Tier-15 (ACC),Dell Technologies,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0015-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0191,PROD-BLR-EXT-016,Enterprise Operational IT Hardware Component Tier-16 (SEC),Ubiquiti Networks,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0016-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0192,PROD-BLR-EXT-017,Enterprise Operational IT Hardware Component Tier-17 (MON),Ubiquiti Networks,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0017-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0193,PROD-BLR-EXT-018,Enterprise Operational IT Hardware Component Tier-18 (STO),Dell Technologies,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0018-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0194,PROD-BLR-EXT-019,Enterprise Operational IT Hardware Component Tier-19 (UPS),Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0019-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0195,PROD-BLR-EXT-020,Enterprise Operational IT Hardware Component Tier-20 (ACC),Ubiquiti Networks,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0020-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0196,PROD-BLR-EXT-021,Enterprise Operational IT Hardware Component Tier-21 (SEC),Dell Technologies,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0021-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0197,PROD-BLR-EXT-022,Enterprise Operational IT Hardware Component Tier-22 (MON),Ubiquiti Networks,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0022-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0198,PROD-BLR-EXT-023,Enterprise Operational IT Hardware Component Tier-23 (STO),Ubiquiti Networks,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0023-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0199,PROD-BLR-EXT-024,Enterprise Operational IT Hardware Component Tier-24 (UPS),Dell Technologies,CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0024-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0200,PROD-BLR-EXT-025,Enterprise Operational IT Hardware Component Tier-25 (ACC),Ubiquiti Networks,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0025-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0201,PROD-BLR-EXT-026,Enterprise Operational IT Hardware Component Tier-26 (SEC),Ubiquiti Networks,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0026-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0202,PROD-BLR-EXT-027,Enterprise Operational IT Hardware Component Tier-27 (MON),Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0027-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0203,PROD-BLR-EXT-028,Enterprise Operational IT Hardware Component Tier-28 (STO),Ubiquiti Networks,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0028-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0204,PROD-BLR-EXT-029,Enterprise Operational IT Hardware Component Tier-29 (UPS),Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0029-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0205,PROD-BLR-EXT-030,Enterprise Operational IT Hardware Component Tier-30 (ACC),Dell Technologies,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0030-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0206,PROD-BLR-EXT-031,Enterprise Operational IT Hardware Component Tier-31 (SEC),Ubiquiti Networks,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0031-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0207,PROD-BLR-EXT-032,Enterprise Operational IT Hardware Component Tier-32 (MON),Ubiquiti Networks,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0032-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0208,PROD-BLR-EXT-033,Enterprise Operational IT Hardware Component Tier-33 (STO),Dell Technologies,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0033-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0209,PROD-BLR-EXT-034,Enterprise Operational IT Hardware Component Tier-34 (UPS),Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0034-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0210,PROD-BLR-EXT-035,Enterprise Operational IT Hardware Component Tier-35 (ACC),Ubiquiti Networks,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0035-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0211,PROD-BLR-EXT-036,Enterprise Operational IT Hardware Component Tier-36 (SEC),Dell Technologies,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0036-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0212,PROD-BLR-EXT-037,Enterprise Operational IT Hardware Component Tier-37 (MON),Ubiquiti Networks,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0037-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0213,PROD-BLR-EXT-038,Enterprise Operational IT Hardware Component Tier-38 (STO),Ubiquiti Networks,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0038-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0214,PROD-BLR-EXT-039,Enterprise Operational IT Hardware Component Tier-39 (UPS),Dell Technologies,CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0039-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
