inventory_id,warehouse_id,variant_id,available_quantity,reserved_quantity,allocated_quantity,backorder_quantity,reorder_level,reorder_quantity,safety_stock,incoming_quantity,average_daily_demand,inventory_status,last_restocked_at,next_expected_restock
INV-00363,WH-001,VAR-0363,17,8,8,0,15,35,8,15,3.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00364,WH-001,VAR-0364,21,15,15,0,15,35,8,30,4.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00365,WH-001,VAR-0365,85,8,8,0,15,35,8,30,2.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00366,WH-001,VAR-0366,63,2,2,0,15,35,8,30,2.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00367,WH-001,VAR-0367,70,15,15,0,15,35,8,30,1.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00368,WH-001,VAR-0368,25,5,5,0,15,35,8,30,4.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00369,WH-001,VAR-0369,79,3,3,0,15,35,8,30,5.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00370,WH-001,VAR-0370,461,36,36,0,60,180,40,50,20.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00371,WH-001,VAR-0371,166,19,19,0,60,180,40,250,29.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00372,WH-001,VAR-0372,79,10,10,0,15,35,8,15,5.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00373,WH-001,VAR-0373,56,7,7,0,15,35,8,15,2.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00374,WH-001,VAR-0374,30,6,6,0,15,35,8,15,2.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00375,WH-001,VAR-0375,31,14,14,0,15,35,8,15,2.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00376,WH-001,VAR-0376,75,9,9,0,15,35,8,30,4.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00377,WH-001,VAR-0377,84,12,12,0,15,35,8,30,5.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00378,WH-001,VAR-0378,52,4,4,0,15,35,8,30,1.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00379,WH-001,VAR-0379,68,12,12,0,15,35,8,30,5.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00380,WH-001,VAR-0380,382,18,18,0,60,180,40,150,25.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00381,WH-001,VAR-0381,238,44,44,0,60,180,40,150,11.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00382,WH-001,VAR-0382,59,15,15,0,15,35,8,30,1.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00383,WH-001,VAR-0383,23,11,11,0,15,35,8,30,3.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00384,WH-001,VAR-0384,82,14,14,0,15,35,8,15,3.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00385,WH-001,VAR-0385,85,12,12,0,15,35,8,15,2.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00386,WH-001,VAR-0386,72,10,10,0,15,35,8,15,5.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00387,WH-001,VAR-0387,69,3,3,0,15,35,8,30,5.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00388,WH-001,VAR-0388,22,10,10,0,15,35,8,15,1.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00389,WH-001,VAR-0389,68,9,9,0,15,35,8,15,3.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00390,WH-001,VAR-0390,224,39,39,0,60,180,40,150,33.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00391,WH-001,VAR-0391,427,53,53,0,60,180,40,50,33.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00392,WH-001,VAR-0392,54,3,3,0,15,35,8,30,1.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00393,WH-001,VAR-0393,61,6,6,0,15,35,8,30,4.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00394,WH-001,VAR-0394,31,7,7,0,15,35,8,15,4.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00395,WH-001,VAR-0395,30,7,7,0,15,35,8,30,5.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00396,WH-001,VAR-0396,62,4,4,0,15,35,8,15,2.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00397,WH-001,VAR-0397,60,12,12,0,15,35,8,30,5.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00398,WH-001,VAR-0398,79,3,3,0,15,35,8,30,3.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00399,WH-001,VAR-0399,14,7,7,0,15,35,8,30,2.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00400,WH-001,VAR-0400,189,36,36,0,60,180,40,150,15.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00401,WH-001,VAR-0401,150,24,24,0,60,180,40,50,18.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00402,WH-001,VAR-0402,24,10,10,0,15,35,8,15,4.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00403,WH-001,VAR-0403,28,11,11,0,15,35,8,30,2.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00404,WH-001,VAR-0404,35,15,15,0,15,35,8,15,4.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00405,WH-001,VAR-0405,17,8,8,0,15,35,8,30,4.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00406,WH-001,VAR-0406,42,9,9,0,15,35,8,30,4.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00407,WH-001,VAR-0407,69,5,5,0,15,35,8,15,2.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00408,WH-001,VAR-0408,72,15,15,0,15,35,8,15,3.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00409,WH-001,VAR-0409,85,9,9,0,15,35,8,30,5.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00410,WH-001,VAR-0410,478,39,39,0,60,180,40,250,25.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00411,WH-001,VAR-0411,162,27,27,0,60,180,40,250,14.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00412,WH-001,VAR-0412,44,2,2,0,15,35,8,30,5.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00413,WH-001,VAR-0413,82,3,3,0,15,35,8,15,2.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00414,WH-001,VAR-0414,32,6,6,0,15,35,8,30,5.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00415,WH-001,VAR-0415,30,15,15,0,15,35,8,30,1.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00416,WH-001,VAR-0416,40,15,15,0,15,35,8,30,5.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00417,WH-001,VAR-0417,15,8,8,0,15,35,8,15,3.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00418,WH-001,VAR-0418,59,5,5,0,15,35,8,30,6.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00419,WH-001,VAR-0419,59,5,5,0,15,35,8,15,2.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00420,WH-001,VAR-0420,130,60,60,0,60,180,40,250,20.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00421,WH-001,VAR-0421,154,23,23,0,60,180,40,50,18.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00422,WH-001,VAR-0422,72,13,13,0,15,35,8,15,4.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00423,WH-001,VAR-0423,72,9,9,0,15,35,8,15,5.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00424,WH-001,VAR-0424,14,6,6,0,15,35,8,15,5.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00425,WH-001,VAR-0425,82,13,13,0,15,35,8,30,2.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00426,WH-001,VAR-0426,48,5,5,0,15,35,8,30,2.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00427,WH-001,VAR-0427,42,8,8,0,15,35,8,30,1.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00428,WH-001,VAR-0428,75,11,11,0,15,35,8,15,4.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00429,WH-001,VAR-0429,85,5,5,0,15,35,8,15,2.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00430,WH-001,VAR-0430,80,54,54,0,60,180,40,150,17.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00431,WH-001,VAR-0431,293,26,26,0,60,180,40,250,30.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00432,WH-001,VAR-0432,79,7,7,0,15,35,8,15,5.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00433,WH-001,VAR-0433,81,10,10,0,15,35,8,15,3.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00434,WH-001,VAR-0434,72,2,2,0,15,35,8,30,5.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00435,WH-001,VAR-0435,44,13,13,0,15,35,8,15,3.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00436,WH-001,VAR-0436,20,7,7,0,15,35,8,15,4.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00437,WH-001,VAR-0437,25,14,14,0,15,35,8,30,2.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00438,WH-001,VAR-0438,57,10,10,0,15,35,8,30,5.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00439,WH-001,VAR-0439,34,15,15,0,15,35,8,30,5.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00440,WH-001,VAR-0440,325,55,55,0,60,180,40,50,34.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00441,WH-001,VAR-0441,112,60,60,0,60,180,40,150,11.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00442,WH-001,VAR-0442,37,2,2,0,15,35,8,15,5.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00443,WH-001,VAR-0443,52,6,6,0,15,35,8,30,6.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00444,WH-001,VAR-0444,81,9,9,0,15,35,8,30,1.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00445,WH-001,VAR-0445,36,6,6,0,15,35,8,30,5.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00446,WH-001,VAR-0446,18,15,15,0,15,35,8,30,2.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00447,WH-001,VAR-0447,59,8,8,0,15,35,8,30,4.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00448,WH-001,VAR-0448,61,7,7,0,15,35,8,15,3.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00449,WH-001,VAR-0449,75,7,7,0,15,35,8,30,5.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00450,WH-001,VAR-0450,452,42,42,0,60,180,40,50,22.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00451,WH-001,VAR-0451,172,49,49,0,60,180,40,150,19.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00452,WH-001,VAR-0452,22,7,7,0,15,35,8,30,2.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00453,WH-001,VAR-0453,66,4,4,0,15,35,8,30,3.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00454,WH-001,VAR-0454,17,13,13,0,15,35,8,30,4.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00455,WH-001,VAR-0455,67,6,6,0,15,35,8,15,1.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00456,WH-001,VAR-0456,63,7,7,0,15,35,8,15,5.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00457,WH-001,VAR-0457,30,15,15,0,15,35,8,30,1.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00458,WH-001,VAR-0458,20,5,5,0,15,35,8,30,3.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00459,WH-001,VAR-0459,84,2,2,0,15,35,8,15,4.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00460,WH-001,VAR-0460,269,38,38,0,60,180,40,150,32.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00461,WH-001,VAR-0461,373,23,23,0,60,180,40,250,21.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00462,WH-001,VAR-0462,50,10,10,0,18,45,10,15,7.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00463,WH-001,VAR-0463,15,13,13,0,15,35,8,15,3.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00464,WH-001,VAR-0464,61,10,10,0,15,35,8,15,2.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00465,WH-001,VAR-0465,45,13,13,0,15,35,8,30,2.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00466,WH-001,VAR-0466,48,13,13,0,15,35,8,30,2.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00467,WH-001,VAR-0467,29,15,15,0,15,35,8,15,3.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00468,WH-001,VAR-0468,68,3,3,0,15,35,8,30,4.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00469,WH-001,VAR-0469,20,10,10,0,15,35,8,30,5.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00470,WH-001,VAR-0470,32,13,13,0,15,35,8,15,5.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00471,WH-001,VAR-0471,77,5,5,0,15,35,8,15,5.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00472,WH-001,VAR-0472,29,5,5,0,15,35,8,30,1.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00473,WH-001,VAR-0473,82,11,11,0,15,35,8,30,3.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00474,WH-001,VAR-0474,362,23,23,0,60,180,40,250,36.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00475,WH-001,VAR-0475,113,34,34,0,60,180,40,150,40.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00476,WH-001,VAR-0476,448,45,45,0,60,180,40,250,22.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00477,WH-001,VAR-0477,289,51,51,0,60,180,40,50,13.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00478,WH-001,VAR-0478,242,56,56,0,60,180,40,50,23.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00479,WH-001,VAR-0479,428,48,48,0,60,180,40,150,13.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00480,WH-001,VAR-0480,479,50,50,0,60,180,40,250,27.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00481,WH-001,VAR-0481,473,23,23,0,60,180,40,150,25.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00482,WH-001,VAR-0482,108,22,22,0,60,180,40,250,14.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00483,WH-001,VAR-0483,164,25,25,0,60,180,40,150,38.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00484,WH-001,VAR-0484,195,37,37,0,60,180,40,250,36.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00485,WH-001,VAR-0485,120,31,31,0,60,180,40,50,29.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00486,WH-001,VAR-0486,362,32,32,0,60,180,40,50,28.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00487,WH-001,VAR-0487,394,49,49,0,60,180,40,50,25.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00488,WH-001,VAR-0488,33,11,11,0,15,35,8,15,2.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00489,WH-001,VAR-0489,399,53,53,0,60,180,40,150,35.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00490,WH-001,VAR-0490,84,2,2,0,15,35,8,15,1.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00491,WH-001,VAR-0491,85,6,6,0,15,35,8,15,5.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00492,WH-001,VAR-0492,65,11,11,0,15,35,8,15,3.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00493,WH-001,VAR-0493,45,5,5,0,10,25,5,20,2.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00494,WH-001,VAR-0494,30,5,5,0,10,25,5,20,1.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00495,WH-001,VAR-0495,8,3,3,0,10,25,5,20,2.5,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00496,WH-001,VAR-0496,34,4,4,0,10,25,5,20,3.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00497,WH-001,VAR-0497,25,6,6,0,10,25,5,20,4.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00498,WH-001,VAR-0498,28,14,14,0,15,35,8,30,3.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00499,WH-001,VAR-0499,25,7,7,0,15,35,8,15,3.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00500,WH-001,VAR-0500,46,9,9,0,15,35,8,15,2.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00501,WH-001,VAR-0501,18,6,6,0,15,35,8,30,5.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00502,WH-001,VAR-0502,65,5,5,0,15,35,8,15,5.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00503,WH-001,VAR-0503,85,13,13,0,15,35,8,30,2.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00504,WH-001,VAR-0504,32,9,9,0,15,35,8,30,3.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00505,WH-001,VAR-0505,51,9,9,0,15,35,8,15,1.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00506,WH-001,VAR-0506,62,10,10,0,15,35,8,30,5.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00507,WH-001,VAR-0507,39,11,11,0,15,35,8,30,1.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00508,WH-001,VAR-0508,48,9,9,0,15,35,8,30,2.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00509,WH-001,VAR-0509,84,21,21,0,60,180,40,150,14.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00510,WH-001,VAR-0510,215,38,38,0,60,180,40,150,21.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00511,WH-001,VAR-0511,285,18,18,0,60,180,40,250,26.9,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00512,WH-001,VAR-0512,265,50,50,0,60,180,40,150,12.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00513,WH-001,VAR-0513,338,43,43,0,60,180,40,250,18.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00514,WH-001,VAR-0514,399,58,58,0,60,180,40,250,13.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00515,WH-001,VAR-0515,129,40,40,0,60,180,40,150,33.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00516,WH-001,VAR-0516,253,50,50,0,60,180,40,150,32.6,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00517,WH-001,VAR-0517,181,53,53,0,60,180,40,250,22.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00518,WH-001,VAR-0518,100,17,17,0,60,180,40,50,14.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00519,WH-001,VAR-0519,250,45,45,0,60,180,40,250,23.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00520,WH-001,VAR-0520,390,47,47,0,60,180,40,50,19.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00521,WH-001,VAR-0521,52,4,4,0,15,35,8,30,6.0,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00522,WH-001,VAR-0522,50,11,11,0,15,35,8,30,3.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00523,WH-001,VAR-0523,340,49,49,0,60,180,40,150,31.3,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00524,WH-001,VAR-0524,50,9,9,0,15,35,8,15,3.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00525,WH-001,VAR-0525,26,8,8,0,15,35,8,30,5.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00526,WH-001,VAR-0526,15,11,11,0,15,35,8,30,2.7,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00527,WH-001,VAR-0527,85,5,5,0,15,35,8,15,4.1,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00528,WH-001,VAR-0528,33,10,10,0,15,35,8,30,2.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00529,WH-001,VAR-0529,43,2,2,0,15,35,8,15,2.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00530,WH-001,VAR-0530,68,7,7,0,15,35,8,30,2.2,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00531,WH-001,VAR-0531,38,8,8,0,15,35,8,30,5.4,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00532,WH-001,VAR-0532,19,13,13,0,15,35,8,15,3.8,IN_STOCK,2026-02-15T09:30:00Z,2026-03-20T14:00:00Z
INV-00533,WH-003,VAR-0009,50,50,50,0,25,60,15,30,6.0,IN_STOCK,2026-02-18T11:00:00Z,2026-03-25T11:00:00Z
INV-00534,WH-002,VAR-0001,50,7,7,0,15,40,10,20,5.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00535,WH-003,VAR-0001,45,10,10,0,15,40,10,20,2.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00536,WH-004,VAR-0001,26,9,9,0,15,40,10,20,4.6,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00537,WH-005,VAR-0001,36,10,10,0,15,40,10,20,2.4,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00538,WH-002,VAR-0002,64,12,12,0,15,40,10,20,3.6,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00539,WH-003,VAR-0002,59,6,6,0,15,40,10,20,3.4,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00540,WH-004,VAR-0002,27,5,5,0,15,40,10,20,2.1,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00541,WH-005,VAR-0002,34,5,5,0,15,40,10,20,4.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00542,WH-002,VAR-0003,34,6,6,0,15,40,10,20,3.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00543,WH-003,VAR-0003,59,9,9,0,15,40,10,20,2.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00544,WH-004,VAR-0003,37,10,10,0,15,40,10,20,4.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
